userid,timestamp,itemid,interactiontype,feature1,feature2,purchase
376,2025-07-09 21:39:56,item-61,purchase,55.77,51.72,1
353,2024-06-10 16:25:37,item-57,add-to-cart,20.66,51.73,0
312,2026-05-29 23:14:00,item-41,purchase,43.83,51.74,0
174,2026-06-18 18:32:53,item-16,add-to-cart,29.74,51.75,0
584,2023-06-16 13:44:35,item-63,favorite,76.38,51.75,0
634,2025-09-24 07:34:44,item-68,add-to-cart,61.81,51.76,0
918,2022-02-22 14:36:44,item-62,view,31.24,51.77,0
255,2022-04-15 05:26:10,item-67,view,3.14,51.8,0
874,2026-02-10 13:03:33,item-75,add-to-cart,99.1,51.8,0
178,2023-10-14 07:52:13,item-31,click,52.97,51.81,0
695,2022-10-31 12:54:07,item-77,view,26.67,51.81,0
624,2026-06-20 15:06:57,item-56,add-to-cart,53.79,51.83,0
625,2026-03-09 00:42:48,item-89,add-to-cart,98.27,51.83,1
89,2023-08-28 18:36:59,item-94,add-to-cart,3.23,51.85,0
65,2024-02-08 23:04:51,item-84,click,21.36,51.86,0
290,2022-12-28 16:13:29,item-46,favorite,53.77,51.86,0
468,2026-05-19 13:03:50,item-7,purchase,8.85,51.86,1
163,2025-01-26 22:44:13,item-55,view,51.62,51.88,0
671,2026-01-22 18:00:30,item-63,favorite,21.79,51.88,0
13,2021-05-09 11:13:48,item-14,click,18.97,51.89,0
91,2025-02-22 22:52:23,item-1,favorite,57.57,51.9,0
344,2022-09-18 19:43:55,item-3,click,87.43,51.9,0
72,2022-10-05 06:14:42,item-11,view,73.31,51.91,0
652,2026-02-17 02:57:24,item-35,view,16.38,51.91,0
866,2024-10-05 23:37:12,item-58,view,82.61,51.91,0
742,2025-06-08 13:22:31,item-50,favorite,71.58,51.92,0
773,2026-06-09 16:20:20,item-65,view,80.23,51.92,1
417,2026-04-20 06:43:27,item-28,add-to-cart,20.42,51.93,0
605,2025-12-30 16:24:15,item-56,view,11.96,51.93,0
155,2025-07-16 03:48:44,item-5,favorite,89.83,51.94,0
592,2021-04-29 07:27:20,item-91,purchase,94.54,51.95,1
482,2024-11-30 15:57:33,item-92,add-to-cart,44.96,51.96,0
596,2024-01-15 15:11:08,item-23,click,32.3,51.96,0
448,2025-05-19 16:42:37,item-49,add-to-cart,2.61,51.98,0
720,2026-02-05 12:33:04,item-67,purchase,54.56,51.98,1
55,2023-04-26 22:50:30,item-77,favorite,65.75,51.99,0
238,2021-07-07 07:29:40,item-65,view,42.84,51.99,0
887,2023-10-20 21:01:11,item-52,view,91.2,51.99,0
888,2021-10-13 13:28:22,item-55,favorite,7.08,52.01,0
294,2026-06-24 09:11:10,item-80,click,6.75,52.02,0
311,2025-04-23 06:58:40,item-69,favorite,5.21,52.02,0
956,2023-03-30 16:59:39,item-35,purchase,93.61,52.02,1
153,2024-06-16 21:28:19,item-44,view,88.92,52.03,0
96,2026-05-15 10:23:37,item-7,favorite,26.11,52.05,0
604,2023-09-18 13:55:23,item-44,purchase,84.08,52.07,1
753,2022-10-03 03:55:07,item-98,click,36.43,52.07,0
847,2023-01-10 03:42:43,item-81,purchase,15.64,52.09,1
309,2025-09-04 21:34:02,item-45,favorite,56.53,52.1,0
17,2023-12-05 05:06:19,item-26,favorite,48.07,52.12,0
114,2025-12-19 09:40:15,item-11,add-to-cart,91.22,52.12,0
312,2023-04-17 10:41:32,item-26,favorite,10.01,52.15,0
448,2025-05-22 00:07:58,item-53,add-to-cart,40.01,52.15,0
484,2024-01-28 05:53:56,item-65,favorite,8.17,52.15,0
478,2022-08-14 00:46:30,item-50,add-to-cart,94.24,52.16,0
312,2022-10-11 13:43:46,item-59,favorite,98.32,52.17,0
875,2026-03-23 23:56:03,item-77,purchase,33.8,52.18,1
963,2024-06-05 09:56:19,item-14,purchase,63.71,52.18,1
243,2021-12-29 20:35:11,item-43,purchase,62.21,52.19,1
781,2025-05-14 18:31:52,item-33,purchase,23.09,52.22,1
825,2023-10-26 06:34:41,item-4,purchase,28.55,52.22,1
174,2025-07-03 23:50:54,item-46,click,66.7,52.23,0
434,2025-08-17 03:23:47,item-90,view,5.76,52.24,0
616,2026-01-16 05:20:10,item-24,view,77.98,52.25,0
242,2023-06-12 00:43:12,item-42,purchase,78.33,52.26,0
338,2025-08-11 16:36:48,item-78,add-to-cart,74.21,52.26,0
751,2025-08-22 09:50:27,item-52,click,28.09,52.26,0
208,2022-10-25 08:58:51,item-57,click,8.45,52.27,0
403,2025-11-21 04:23:17,item-41,purchase,23.49,52.27,1
136,2025-02-22 12:25:53,item-85,favorite,76.53,52.29,0
247,2023-02-09 03:09:00,item-4,view,62.3,52.29,0
322,2022-04-03 16:39:09,item-33,favorite,94.83,52.3,0
905,2023-07-18 12:56:42,item-12,view,92.38,52.31,0
927,2022-10-24 08:00:03,item-99,purchase,98.79,52.31,1
333,2025-02-14 21:04:03,item-87,favorite,81.9,52.34,0
730,2024-11-10 19:24:42,item-11,purchase,61.81,52.34,1
687,2025-10-10 00:50:42,item-5,view,15.42,52.35,0
718,2024-10-03 09:32:59,item-44,purchase,68.81,52.35,1
792,2025-03-17 22:54:14,item-72,click,54.14,52.35,1
181,2024-04-04 10:29:42,item-57,add-to-cart,46.91,52.36,0
315,2025-09-01 02:02:19,item-48,click,38.85,52.39,0
932,2024-06-17 00:22:39,item-73,add-to-cart,51.21,52.39,0
86,2024-03-09 02:00:15,item-74,purchase,1.1,52.41,1
933,2025-03-29 02:24:14,item-83,favorite,63.2,52.41,0
81,2025-07-08 15:03:58,item-87,click,16.76,52.42,0
108,2026-02-05 16:28:19,item-68,purchase,35.87,52.42,1
475,2023-11-14 11:04:48,item-76,view,6.93,52.42,0
751,2025-01-16 11:33:15,item-92,view,80.43,52.43,0
697,2025-10-23 22:09:58,item-93,purchase,29.14,52.46,1
984,2023-09-02 20:08:09,item-61,add-to-cart,19.45,52.46,0
572,2026-01-11 16:15:49,item-62,view,12.7,52.49,0
422,2026-04-12 11:39:10,item-91,click,51.98,52.5,0
239,2025-10-17 02:26:11,item-46,purchase,71.22,52.51,0
408,2022-11-07 02:30:10,item-25,add-to-cart,78.25,52.51,0
575,2023-06-28 07:10:37,item-44,purchase,83.06,52.51,1
117,2026-06-22 11:26:41,item-53,click,10.5,52.52,0
84,2025-12-12 11:01:54,item-59,favorite,12.37,52.53,0
539,2024-10-29 19:11:54,item-6,purchase,74.72,52.53,1
855,2025-07-20 09:22:57,item-41,purchase,64.09,52.55,1
865,2025-01-30 01:12:59,item-37,click,92.03,52.55,0
972,2025-11-21 13:49:32,item-53,purchase,12.26,52.56,1
231,2025-10-08 01:13:02,item-47,view,29.35,52.57,0
351,2025-05-03 06:14:40,item-49,add-to-cart,80.36,52.57,0
40,2023-03-28 00:42:02,item-35,favorite,43.46,52.58,0
49,2025-07-25 08:47:29,item-88,view,81.15,52.59,0
576,2025-10-01 07:57:24,item-42,add-to-cart,99.74,52.59,0
166,2026-06-21 21:18:42,item-65,add-to-cart,99.23,52.6,0
873,2023-09-29 08:58:29,item-69,purchase,5.76,52.6,1
974,2026-04-16 12:23:16,item-74,click,58.33,52.61,0
60,2024-08-22 16:12:21,item-23,view,4.12,52.62,0
753,2024-09-05 05:54:31,item-27,click,71.97,52.62,0
139,2024-09-24 17:17:54,item-22,add-to-cart,71.98,52.63,0
405,2024-11-07 08:07:05,item-10,favorite,3.65,52.63,0
704,2026-01-23 17:45:14,item-11,purchase,29.96,52.64,1
766,2023-11-11 00:44:26,item-59,favorite,11.17,52.68,0
68,2023-09-14 12:12:35,item-45,favorite,82.56,52.69,0
238,2024-12-18 22:04:08,item-52,add-to-cart,66.72,52.69,0
62,2026-04-29 19:39:13,item-82,add-to-cart,67.43,52.7,0
493,2026-03-28 03:16:59,item-75,purchase,61.16,52.7,1
368,2025-07-11 08:57:24,item-58,add-to-cart,50.71,52.73,0
543,2022-01-09 04:55:18,item-3,click,56.89,52.74,1
875,2026-01-31 11:21:00,item-68,click,93.34,52.74,0
809,2026-03-18 12:20:30,item-16,click,79.87,52.75,1
7,2025-06-28 16:11:30,item-97,click,54.16,52.76,0
304,2023-09-25 03:37:35,item-61,favorite,13.64,52.76,0
393,2025-07-25 02:30:35,item-21,favorite,16.59,52.77,0
112,2026-04-02 09:45:49,item-98,favorite,3.52,52.78,0
272,2022-12-22 20:12:44,item-59,click,53.5,52.78,0
436,2023-05-22 22:40:59,item-45,click,43.48,52.78,0
29,2026-05-20 09:23:22,item-52,add-to-cart,35.0,52.79,0
154,2025-07-18 13:09:30,item-73,click,84.73,52.79,0
368,2026-03-14 13:01:08,item-86,view,10.6,52.79,0
122,2025-04-24 15:58:03,item-18,favorite,97.82,52.8,0
664,2025-05-28 12:07:47,item-84,purchase,7.32,52.8,1
38,2024-08-05 06:50:01,item-58,add-to-cart,51.28,52.81,0
175,2025-06-07 16:07:02,item-20,add-to-cart,5.75,52.82,0
219,2026-05-24 07:49:16,item-65,favorite,24.29,52.82,0
977,2024-10-13 06:07:19,item-29,add-to-cart,9.71,52.83,0
663,2021-07-31 11:31:17,item-94,add-to-cart,24.41,52.84,0
17,2024-09-11 15:40:39,item-79,add-to-cart,20.89,52.85,0
178,2022-12-21 08:37:43,item-20,add-to-cart,63.09,52.85,0
580,2024-08-01 14:29:11,item-59,add-to-cart,45.71,52.88,0
823,2026-01-31 11:11:57,item-21,click,53.15,52.88,0
31,2021-09-30 20:19:53,item-29,click,31.17,52.9,1
359,2025-04-10 13:18:47,item-90,add-to-cart,94.49,52.9,1
830,2021-09-25 00:26:12,item-69,view,91.16,52.9,1
491,2023-06-08 12:57:09,item-45,purchase,56.16,52.91,1
794,2025-03-11 10:21:14,item-57,favorite,22.71,52.92,1
31,2023-11-26 17:07:03,item-68,add-to-cart,3.3,52.93,0
63,2025-03-02 23:41:30,item-63,click,30.71,52.93,1
180,2022-09-21 06:05:07,item-94,favorite,64.81,52.94,0
795,2025-07-19 18:08:13,item-100,favorite,79.61,52.95,0
267,2023-06-04 13:24:19,item-61,view,86.32,52.96,0
766,2025-03-28 21:59:25,item-83,add-to-cart,24.39,52.96,1
832,2023-11-16 19:03:16,item-86,view,83.03,52.96,0
245,2026-02-20 04:14:26,item-97,purchase,93.88,52.97,1
601,2023-03-18 03:38:41,item-51,click,63.97,52.98,0
854,2025-12-29 15:25:16,item-65,view,92.62,52.98,0
939,2024-01-18 18:10:21,item-28,favorite,72.32,52.99,0
674,2024-05-31 15:37:01,item-20,view,3.17,53.01,0
984,2022-10-04 04:45:37,item-98,view,19.48,53.01,0
192,2023-05-12 18:12:30,item-68,click,33.6,53.02,0
394,2023-05-09 23:57:39,item-67,purchase,18.77,53.02,0
953,2023-09-15 15:50:59,item-14,view,2.77,53.02,0
174,2025-12-09 13:40:25,item-20,purchase,23.0,53.03,1
252,2022-10-23 20:28:55,item-29,view,55.38,53.04,0
543,2025-09-11 11:50:37,item-56,purchase,14.3,53.07,1
395,2025-09-16 01:56:38,item-77,click,47.35,53.08,0
425,2024-01-11 21:22:11,item-42,purchase,20.26,53.08,0
620,2026-03-17 08:21:09,item-64,purchase,69.58,53.08,1
495,2025-07-09 13:05:30,item-9,purchase,15.01,53.09,1
545,2025-07-20 22:40:52,item-41,add-to-cart,47.18,53.09,0
26,2025-11-21 13:01:16,item-57,add-to-cart,51.1,53.12,0
858,2024-08-05 22:38:42,item-80,add-to-cart,43.22,53.12,1
248,2022-06-25 08:06:08,item-72,view,96.97,53.13,0
675,2025-09-07 06:33:10,item-65,favorite,15.98,53.13,0
822,2026-03-08 05:46:07,item-99,click,32.82,53.13,0
175,2025-04-30 06:43:00,item-93,favorite,67.0,53.14,0
445,2025-12-29 18:36:34,item-79,click,15.37,53.15,0
480,2024-01-26 16:41:46,item-55,add-to-cart,12.09,53.15,0
205,2022-05-19 12:06:05,item-64,click,54.37,53.16,0
560,2025-11-19 17:42:12,item-88,purchase,86.13,53.17,1
297,2024-03-12 00:21:13,item-21,view,2.7,53.18,0
724,2026-05-28 19:40:47,item-23,favorite,53.89,53.18,0
17,2025-10-24 03:32:17,item-75,purchase,82.18,53.19,1
289,2024-04-02 02:06:10,item-44,click,40.77,53.22,0
488,2025-10-17 13:11:07,item-10,favorite,47.11,53.22,0
850,2025-04-19 19:39:05,item-62,click,88.69,53.22,0
996,2025-12-28 05:35:34,item-26,purchase,67.66,53.22,1
812,2025-05-14 03:58:36,item-20,add-to-cart,35.44,53.25,0
464,2021-09-08 04:23:18,item-39,click,75.29,53.27,0
772,2025-06-15 18:54:52,item-76,favorite,20.07,53.27,0
849,2021-06-20 06:20:09,item-7,favorite,40.22,53.27,0
237,2022-11-02 11:59:25,item-42,click,77.02,53.28,0
640,2025-06-10 13:16:37,item-5,view,68.13,53.28,0
712,2025-09-08 03:39:43,item-58,click,58.41,53.29,1
746,2025-02-02 18:51:01,item-82,favorite,91.07,53.29,0
781,2025-05-24 00:42:29,item-18,favorite,19.21,53.29,0
266,2023-07-07 22:16:28,item-11,add-to-cart,89.76,53.3,0
580,2024-02-08 09:20:30,item-32,purchase,28.26,53.31,1
121,2022-03-07 02:39:35,item-54,click,84.51,53.33,0
136,2024-01-19 06:40:30,item-97,purchase,76.69,53.33,0
187,2025-05-20 16:24:54,item-40,purchase,34.53,53.33,1
818,2025-09-21 13:53:34,item-45,purchase,19.77,53.35,1
83,2025-12-02 20:00:51,item-84,add-to-cart,50.58,53.36,1
598,2025-06-02 06:11:57,item-9,add-to-cart,62.01,53.36,0
675,2026-06-22 14:56:04,item-19,favorite,88.16,53.39,0
807,2025-07-21 16:03:02,item-27,purchase,81.61,53.41,1
544,2022-03-24 14:38:59,item-56,favorite,17.87,53.42,0
267,2023-09-19 15:40:16,item-72,favorite,65.1,53.43,1
28,2022-01-22 22:40:15,item-17,purchase,86.14,53.44,1
37,2023-09-11 11:54:18,item-20,purchase,77.96,53.44,1
343,2020-11-05 12:13:25,item-97,view,51.55,53.45,0
979,2025-06-23 11:43:58,item-76,purchase,4.55,53.45,1
534,2023-01-07 22:30:16,item-95,favorite,40.38,53.46,0
595,2024-09-16 08:34:57,item-81,purchase,26.97,53.46,1
694,2024-04-01 18:27:51,item-30,click,80.45,53.46,0
300,2025-09-18 08:21:15,item-68,favorite,48.41,53.47,0
772,2025-02-27 22:47:11,item-27,click,6.94,53.48,0
858,2025-07-09 19:58:19,item-53,click,9.43,53.48,1
162,2023-06-29 02:23:39,item-27,click,0.76,53.49,0
533,2026-05-23 11:45:35,item-39,favorite,86.6,53.49,0
110,2026-02-01 22:35:09,item-16,view,29.56,53.5,0
465,2025-07-04 23:42:39,item-38,favorite,81.95,53.5,0
839,2026-06-25 18:36:14,item-47,view,42.6,53.5,0
179,2021-09-10 19:01:25,item-97,click,99.24,53.51,1
374,2022-03-02 03:51:31,item-74,click,96.11,53.51,0
564,2025-12-30 14:53:32,item-41,favorite,12.28,53.52,0
858,2026-05-15 21:21:05,item-8,click,74.98,53.52,0
625,2023-12-13 18:42:36,item-10,purchase,93.29,53.53,1
784,2023-12-21 09:44:50,item-51,view,89.33,53.53,0
961,2025-07-16 05:07:55,item-53,favorite,45.28,53.53,0
385,2025-03-11 03:37:27,item-28,click,71.02,53.54,0
386,2024-03-27 16:08:26,item-99,favorite,43.8,53.54,0
608,2024-09-23 05:21:08,item-53,favorite,70.84,53.54,0
702,2024-01-23 04:17:36,item-38,click,88.79,53.54,0
544,2022-05-10 21:38:26,item-51,add-to-cart,34.65,53.55,1
632,2024-06-06 20:19:34,item-67,click,47.26,53.55,0
176,2025-07-23 04:12:25,item-98,favorite,86.82,53.56,0
749,2024-09-22 23:27:51,item-80,add-to-cart,25.23,53.56,0
567,2023-05-14 09:03:30,item-51,click,69.83,53.57,1
768,2024-03-12 22:18:23,item-62,click,60.76,53.57,0
366,2025-06-05 23:39:20,item-33,click,95.13,53.58,0
150,2025-06-14 10:56:10,item-53,favorite,87.89,53.59,0
516,2026-05-04 15:37:30,item-61,favorite,51.93,53.59,0
819,2026-01-18 13:59:01,item-90,purchase,60.06,53.59,1
227,2023-10-31 02:20:51,item-47,view,17.76,53.61,0
496,2022-03-16 20:37:17,item-87,favorite,67.3,53.61,0
146,2024-06-15 23:44:45,item-12,view,23.03,53.62,0
420,2024-03-21 00:11:24,item-50,click,38.04,53.62,0
749,2026-05-03 02:22:58,item-5,view,81.74,53.62,0
865,2024-12-22 14:04:43,item-85,click,43.78,53.62,0
945,2024-03-19 09:00:51,item-4,view,55.36,53.62,0
165,2026-05-12 13:55:38,item-67,purchase,48.61,53.63,0
113,2025-06-19 17:45:17,item-88,add-to-cart,53.75,53.65,0
274,2026-05-27 17:34:34,item-44,favorite,13.25,53.65,0
354,2026-04-12 09:17:35,item-53,click,0.42,53.66,0
538,2024-07-07 15:25:21,item-33,favorite,45.88,53.66,0
462,2026-04-19 13:15:59,item-40,favorite,60.1,53.67,0
769,2024-12-30 14:47:11,item-68,purchase,78.14,53.68,0
981,2025-06-10 22:04:52,item-35,purchase,39.89,53.68,0
536,2025-12-15 17:59:35,item-75,view,87.43,53.69,0
722,2025-10-03 12:12:20,item-55,view,60.23,53.69,0
312,2023-12-30 05:53:03,item-98,click,14.33,53.7,0
687,2024-11-05 15:47:53,item-71,favorite,33.52,53.7,0
291,2024-11-07 18:32:38,item-77,add-to-cart,6.88,53.72,0
326,2024-07-11 18:24:13,item-23,view,64.68,53.72,0
75,2026-03-01 15:08:53,item-89,view,81.1,53.74,0
321,2022-08-11 13:32:37,item-20,add-to-cart,84.21,53.74,0
487,2024-12-20 23:15:31,item-66,add-to-cart,29.12,53.74,0
517,2024-10-20 21:09:45,item-96,click,80.49,53.74,0
834,2024-05-25 20:28:12,item-75,view,17.84,53.74,0
875,2023-01-04 08:26:38,item-81,favorite,57.87,53.74,0
994,2023-01-11 17:25:17,item-13,purchase,85.84,53.74,1
389,2026-02-22 13:17:38,item-47,view,68.84,53.76,0
416,2025-08-05 09:23:32,item-58,add-to-cart,25.85,53.79,0
630,2025-01-29 10:52:02,item-66,purchase,67.64,53.8,0
476,2024-09-21 22:19:00,item-43,view,47.97,53.81,0
674,2021-10-03 15:11:37,item-20,view,10.22,53.81,0
924,2022-06-29 00:13:20,item-94,add-to-cart,21.81,53.81,0
855,2026-06-24 14:25:30,item-62,add-to-cart,73.17,53.82,0
600,2023-12-09 18:17:10,item-87,purchase,79.69,53.83,0
757,2025-04-13 00:04:07,item-77,favorite,66.71,53.83,0
350,2022-09-05 16:23:20,item-1,purchase,44.5,53.84,1
682,2023-09-28 08:14:45,item-10,add-to-cart,62.4,53.84,0
893,2023-09-14 03:05:11,item-91,purchase,61.46,53.84,0
334,2026-06-24 11:16:46,item-18,favorite,51.85,53.85,0
410,2024-04-24 12:09:34,item-33,add-to-cart,98.79,53.85,0
617,2023-09-28 21:22:47,item-12,add-to-cart,70.45,53.88,0
549,2025-06-02 04:20:37,item-96,favorite,99.03,53.89,0
771,2025-11-24 17:19:20,item-10,add-to-cart,99.61,53.89,0
90,2025-11-28 20:51:20,item-28,add-to-cart,91.49,53.92,0
686,2025-08-05 21:40:12,item-12,add-to-cart,24.57,53.92,0
301,2025-01-15 13:35:02,item-52,favorite,63.01,53.93,0
380,2025-11-06 06:21:36,item-14,purchase,66.93,53.93,1
249,2023-02-09 06:47:50,item-42,click,67.98,53.95,0
456,2024-08-20 22:25:01,item-25,add-to-cart,14.8,53.96,0
650,2024-02-27 00:53:51,item-29,favorite,79.57,54,0
985,2024-06-15 13:55:24,item-22,click,23.62,54,0
280,2025-06-21 23:35:36,item-71,click,16.63,54.01,0
514,2024-01-20 10:22:23,item-97,add-to-cart,50.3,54.02,0
626,2025-07-29 22:24:28,item-66,purchase,34.97,54.02,1
245,2026-01-15 15:50:06,item-70,add-to-cart,86.95,54.03,0
558,2024-02-11 19:57:05,item-26,view,88.9,54.03,1
77,2026-05-03 12:47:31,item-56,click,27.74,54.06,1
949,2024-09-03 07:52:47,item-24,click,55.61,54.06,0
388,2024-09-16 15:00:42,item-19,view,81.53,54.07,0
891,2026-02-15 10:41:10,item-32,add-to-cart,40.54,54.07,0
120,2024-09-17 20:27:54,item-6,view,73.78,54.08,0
950,2024-01-05 06:20:47,item-20,add-to-cart,62.63,54.08,0
2,2025-04-09 03:24:34,item-11,view,9.74,54.09,0
581,2026-01-01 15:26:23,item-65,click,24.57,54.09,0
983,2024-06-12 13:35:40,item-55,view,40.93,54.09,0
489,2026-04-05 12:07:28,item-87,view,39.45,54.1,0
383,2025-05-02 03:39:22,item-87,favorite,87.14,54.12,0
889,2025-12-07 05:41:15,item-58,add-to-cart,69.36,54.12,1
940,2022-01-21 13:18:58,item-49,favorite,14.22,54.12,0
576,2025-10-30 10:47:33,item-44,add-to-cart,45.51,54.13,0
490,2022-04-04 08:47:56,item-55,view,33.61,54.14,0
511,2026-07-01 06:44:40,item-52,view,7.35,54.14,0
899,2025-02-22 13:37:13,item-52,favorite,38.95,54.14,0
61,2025-01-22 12:39:47,item-92,purchase,7.41,54.15,1
745,2025-05-18 16:43:10,item-39,favorite,65.26,54.15,0
397,2025-04-16 03:05:55,item-32,view,98.45,54.16,0
489,2024-02-07 21:45:26,item-24,favorite,74.33,54.16,0
716,2024-05-17 13:50:09,item-17,purchase,96.21,54.16,1
32,2025-01-30 19:39:47,item-3,click,92.75,54.18,1
794,2025-04-16 00:48:35,item-83,add-to-cart,8.5,54.18,0
712,2023-11-14 14:42:14,item-49,favorite,17.36,54.19,0
273,2025-04-29 04:38:08,item-23,purchase,29.61,54.21,1
726,2026-02-13 17:58:39,item-74,favorite,85.38,54.21,0
871,2024-05-23 16:27:37,item-33,click,97.6,54.24,0
460,2022-06-25 14:48:39,item-41,purchase,77.99,54.26,1
668,2024-08-13 11:48:59,item-33,add-to-cart,0.87,54.26,0
775,2024-04-13 07:52:08,item-29,view,82.01,54.27,0
537,2025-06-15 06:59:01,item-61,favorite,62.74,54.28,0
43,2025-11-27 05:26:30,item-84,favorite,13.93,54.29,0
755,2024-08-05 15:52:59,item-35,favorite,2.72,54.29,0
652,2022-04-15 11:18:58,item-69,favorite,51.71,54.3,0
523,2022-05-27 06:46:30,item-18,view,36.23,54.31,0
993,2024-12-02 01:22:31,item-30,view,40.35,54.31,0
1000,2025-02-15 01:23:48,item-19,add-to-cart,4.55,54.32,0
167,2023-08-20 00:44:06,item-14,favorite,62.62,54.33,0
796,2024-10-15 18:51:01,item-65,view,18.91,54.33,0
437,2026-02-23 11:07:41,item-78,click,1.08,54.34,0
913,2024-07-21 08:59:20,item-27,add-to-cart,62.13,54.34,0
79,2025-02-04 17:29:28,item-9,add-to-cart,16.19,54.35,0
625,2023-01-03 03:27:48,item-44,click,73.03,54.35,0
492,2024-07-29 06:50:51,item-29,add-to-cart,80.12,54.36,0
734,2026-02-13 12:13:11,item-56,add-to-cart,75.76,54.37,0
867,2025-10-14 07:31:00,item-83,click,73.45,54.37,0
956,2022-09-04 05:54:55,item-25,click,38.71,54.37,0
394,2024-12-27 08:54:04,item-69,view,99.94,54.39,0
921,2022-07-23 00:04:41,item-47,purchase,77.8,54.4,1
817,2026-03-31 20:11:42,item-46,click,65.1,54.43,1
115,2023-08-29 04:52:06,item-19,add-to-cart,70.74,54.44,0
348,2024-08-27 22:51:23,item-23,view,41.53,54.44,0
621,2025-12-12 21:57:52,item-45,purchase,37.71,54.44,0
877,2024-08-30 21:57:58,item-39,favorite,91.22,54.45,0
553,2025-07-07 01:34:40,item-88,purchase,27.6,54.46,1
865,2024-10-05 01:25:36,item-100,view,26.32,54.47,0
260,2025-04-21 20:54:26,item-39,click,20.61,54.48,0
733,2024-11-12 05:13:40,item-5,add-to-cart,83.66,54.49,0
983,2026-02-22 14:50:32,item-54,click,93.83,54.49,0
189,2025-06-25 01:38:33,item-38,favorite,53.89,54.52,0
38,2024-09-15 23:33:42,item-32,add-to-cart,37.24,54.53,1
264,2024-03-14 09:23:22,item-27,add-to-cart,22.67,54.53,0
241,2024-05-12 10:27:34,item-100,purchase,76.26,54.55,1
607,2024-10-11 19:31:26,item-21,purchase,35.67,54.55,1
715,2024-10-14 13:03:19,item-67,add-to-cart,9.42,54.57,0
932,2026-03-02 10:56:28,item-79,purchase,84.47,54.58,0
387,2025-02-24 12:41:36,item-57,purchase,24.36,54.59,0
435,2026-03-11 03:58:22,item-34,click,17.68,54.59,0
881,2022-01-07 10:25:53,item-9,favorite,4.64,54.59,0
350,2026-02-24 03:56:17,item-74,click,24.69,54.6,0
953,2023-04-02 07:29:11,item-66,favorite,30.33,54.6,0
972,2022-05-06 03:16:47,item-24,favorite,40.76,54.6,0
23,2023-08-28 13:29:52,item-4,favorite,70.76,54.61,0
925,2023-11-15 09:04:05,item-1,add-to-cart,55.47,54.61,0
56,2021-09-14 19:05:39,item-78,favorite,90.9,54.62,0
106,2023-07-09 23:52:15,item-97,add-to-cart,4.85,54.63,0
12,2021-05-28 06:17:11,item-98,favorite,1.35,54.65,0
130,2024-11-20 02:26:10,item-35,favorite,14.01,54.65,0
290,2025-07-27 18:34:39,item-28,click,25.81,54.65,1
706,2024-06-29 02:20:31,item-61,view,56.93,54.65,0
163,2025-07-31 10:08:51,item-25,add-to-cart,98.48,54.68,0
448,2026-06-20 16:47:31,item-100,click,63.16,54.68,0
53,2024-02-17 20:13:34,item-66,purchase,42.03,54.69,0
155,2024-05-21 12:53:51,item-99,view,28.84,54.69,0
423,2026-02-21 22:17:50,item-96,purchase,87.3,54.7,1
529,2024-08-11 23:29:17,item-9,view,94.14,54.71,0
998,2026-06-05 17:10:24,item-78,add-to-cart,67.55,54.71,0
38,2026-01-13 14:05:06,item-90,view,95.75,54.72,1
425,2026-01-14 01:37:54,item-4,add-to-cart,78.99,54.72,0
644,2023-07-21 08:50:15,item-99,favorite,49.53,54.74,0
786,2025-10-31 21:04:03,item-45,purchase,49.28,54.75,1
